지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
884,서호,2020-02-09,5.1,.4,318,9.2,1422,0,12.3,1346,2.3,222.8
884,서호,2020-02-10,9,2.6,46,14.2,1317,0,9.5,1547,1.9,222.8
884,서호,2020-02-11,10.1,5.2,215,13.6,1304,3.5,7.5,2339,1.2,358.1
884,서호,2020-02-12,12,9.1,2341,14.8,719,60.5,10.9,1943,2.7,203
884,서호,2020-02-13,11.1,6.7,144,14.5,1524,0,4.7,438,1.3,205.9
884,서호,2020-02-14,13.3,10,741,16.5,1233,0,5.6,2356,1.6,14.1
884,서호,2020-02-15,15,12.9,1,18.7,1250,4,9.3,826,2.8,8.5
884,서호,2020-02-16,6.3,2,2253,14.9,244,3,14.6,718,3.4,200.2
884,서호,2020-02-17,1,-.5,1845,3.1,951,11,17.7,2248,4.1,259.4
884,서호,2020-02-18,4.6,0,55,9,1558,.5,18.4,150,2.3,259.4
884,서호,2020-02-19,7.3,2.3,1,10.7,1119,0,5,1108,1.2,174.8
884,서호,2020-02-20,9.5,4.5,719,13.3,1312,0,5.2,1629,1.7,39.5
884,서호,2020-02-21,12,8.2,245,14.6,1137,4,8.6,2252,2.2,205.9
884,서호,2020-02-22,9.8,3.6,2358,14,1245,0,13.6,1425,3.1,211.5
884,서호,2020-02-23,6.7,1.8,648,11.9,1519,0,7.3,913,1.7,8.5
884,서호,2020-02-24,11.7,3.3,159,15.3,1531,0,4.8,1107,1.2,152.3
884,서호,2020-02-25,15.2,13.3,2254,16.7,1850,0,8.7,1244,2,211.5
884,서호,2020-02-26,12.3,8.8,2318,15.8,1232,0,6.7,549,1.4,0
884,서호,2020-02-27,10.1,6.2,537,14.8,1325,0,8.7,1057,2.6,31
884,서호,2020-02-28,9.4,7.5,1706,11.1,2351,6.5,10.6,1515,3.3,349.7
884,서호,2020-02-29,11.6,10.8,1830,12.3,829,11,9.6,157,3.3,16.9
884,서호,2020-03-01,11.7,10.7,2250,12.9,1405,.5,9.4,728,2.5,8.5
884,서호,2020-03-02,9.2,5.9,2210,12.3,1342,0,8.2,1202,1.5,157.9
884,서호,2020-03-03,11.1,7.5,9,13.3,1216,0,7.1,1220,2.3,50.8
884,서호,2020-03-04,9.2,3.7,2230,14.6,1158,0,13,1555,1.7,270.7
884,서호,2020-03-05,6.4,1.8,702,10.3,1528,0,11.1,355,1.6,270.7
884,서호,2020-03-06,8.7,4.2,2,11.7,1545,0,5.7,1038,1.4,93.1
884,서호,2020-03-07,10.7,8.8,6,12.3,1429,9,4.2,232,.9,315.8
884,서호,2020-03-08,11.3,7.6,519,15.3,1252,0,8.9,2355,2.4,25.4
884,서호,2020-03-09,12.4,10.8,302,13.9,1812,24.5,15.7,2209,4.7,11.3
884,서호,2020-03-10,10.1,6.1,2303,15.5,1131,.5,20.4,2216,3.2,273.5
884,서호,2020-03-11,7.8,3.4,2137,12.6,1108,0,15.4,210,3.3,236.9
884,서호,2020-03-12,9.3,3.1,151,12.9,1418,0,5,1109,1.4,163.6
884,서호,2020-03-13,12.2,9.4,129,14.8,1039,0,5.6,2359,1.2,335.6
884,서호,2020-03-14,8.1,5.7,2116,12.4,1,0,15.3,1446,2.9,267.9
884,서호,2020-03-15,9.9,5.3,2353,15.1,1232,0,19.6,2312,3.9,228.4
884,서호,2020-03-16,7,2.4,629,10.1,1256,0,20.4,34,2,293.3
884,서호,2020-03-17,10.9,5.7,50,15.5,1401,0,8.5,2214,3,222.8
884,서호,2020-03-18,12.7,6.6,325,16.7,1418,0,7.7,23,1.8,222.8
884,서호,2020-03-19,11.8,7.8,2115,19.1,1336,0,17.8,1726,3,335.6
884,서호,2020-03-20,10.4,5.3,632,14.4,1455,0,11.6,52,2.2,259.4
884,서호,2020-03-21,15.9,9.3,20,18.9,1312,0,9,1349,2.6,203
884,서호,2020-03-22,16.7,14.7,2328,19,1154,0,6,39,1.2,208.7
884,서호,2020-03-23,14.1,9.2,644,19,1224,0,6.6,1242,1.4,129.7
884,서호,2020-03-24,13.1,9,648,15.9,1413,0,6.4,156,1.9,222.8
884,서호,2020-03-25,14.7,9.9,317,18.1,1305,0,9.3,828,2.9,31
884,서호,2020-03-26,16.2,14.4,558,17.2,1409,82,8.4,1149,1.9,98.7
884,서호,2020-03-27,15.2,10.8,0,18.6,752,6.5,7.1,236,1.7,234.1
884,서호,2020-03-28,9.7,7.4,2313,12.2,903,7,3.3,1550,.9,200.2
884,서호,2020-03-29,10.6,5.4,444,14.6,1213,0,8,918,2.1,33.8
884,서호,2020-03-30,12.5,10,2042,16.6,1436,0,10.7,1524,2.7,45.1
884,서호,2020-03-31,12.9,7.6,433,18.4,1404,1,8,1243,1.7,42.3
884,서호,2020-04-01,13.3,9.3,533,18.3,1222,4,16.6,1545,2,315.8
884,서호,2020-04-02,11.6,8,557,16.7,1322,0,6.2,27,1.4,53.6
884,서호,2020-04-03,12.3,8.6,1,16.5,1233,0,6,1320,1.3,146.6
884,서호,2020-04-04,13.1,7.2,610,20.1,1421,0,11.7,1357,1.7,225.6
884,서호,2020-04-05,10,5.9,2326,15.3,1249,0,8,1134,1.8,143.8
884,서호,2020-04-06,10.3,4.7,610,14.8,1200,0,5.4,1205,1.1,157.9
884,서호,2020-04-07,13.5,7.7,520,19.7,1512,0,6.1,1540,1.2,25.4
884,서호,2020-04-08,13.1,8.7,330,17.6,1122,0,7.2,1127,1.5,39.5
884,서호,2020-04-09,12.4,9.2,2315,16.7,1242,0,5.5,1323,1.3,174.8
884,서호,2020-04-10,12.7,9,621,16.9,1438,0,5.8,1456,1.3,79
884,서호,2020-04-11,12,9.6,2250,15.4,1103,15.5,6,1212,1.7,62
884,서호,2020-04-12,10.2,7,1924,13.1,1335,10.5,11.6,1812,1.2,251
884,서호,2020-04-13,9.8,5.4,2355,13.5,1200,0,16.5,1351,2.3,273.5
884,서호,2020-04-14,12.3,5.5,253,18,1432,0,5.5,1411,1.1,152.3
884,서호,2020-04-15,12.4,8.4,2355,17.1,1536,0,8.3,1537,1.5,177.7
884,서호,2020-04-16,13.6,8,549,18.6,1208,0,7.8,1319,2.2,42.3
884,서호,2020-04-17,15.1,13.5,2,16.9,2020,36,12.9,2056,2.3,0
884,서호,2020-04-18,13.8,8.9,624,17.3,1456,0,10.1,401,2,242.5
884,서호,2020-04-19,13.1,11.3,1303,15,1956,19,12.7,1349,4,22.6
884,서호,2020-04-20,14.3,11.4,638,18.4,1417,0,9.9,134,2.4,256.6
884,서호,2020-04-21,12.7,7.8,2358,17.6,1335,0,14,1800,2.9,327.1
884,서호,2020-04-22,9.7,5.8,458,14.1,1244,0,13.8,1509,3.2,228.4
884,서호,2020-04-23,9.7,4.7,451,15.8,1520,0,18.9,1210,2.6,259.4
884,서호,2020-04-24,11.4,5.2,146,17.3,1357,0,9.5,1438,2.4,222.8
884,서호,2020-04-25,14,8.1,332,18.7,1314,0,14.7,1417,3,177.7
884,서호,2020-04-26,13.3,10.1,618,17.2,1241,0,7.6,15,1.4,211.5
884,서호,2020-04-27,13.5,8.7,2345,19,1236,0,10.2,1554,1.8,141
884,서호,2020-04-28,13.9,8.3,12,18.7,1657,0,10.4,1732,2,259.4
884,서호,2020-04-29,14.1,8.5,249,18.6,1457,0,5.3,1234,1.5,177.7
884,서호,2020-04-30,17.4,11.9,1,19.8,1101,0,10.3,2110,1.7,234.1
884,서호,2020-05-01,19.1,16.3,2219,21.8,1415,0,7.3,1309,2,214.3
884,서호,2020-05-02,18.6,16.9,48,20.9,1306,41.5,5.4,1630,1.1,76.1
884,서호,2020-05-03,17.8,16.2,2237,21.6,1233,7,6.6,148,1.3,174.8
884,서호,2020-05-04,18.2,16,430,21.3,1734,0,4.6,1525,1,143.8
884,서호,2020-05-05,17.7,15.7,242,20.8,1025,0,7.5,1854,2.1,33.8
884,서호,2020-05-06,20.1,15.5,555,24.8,1237,0,14.9,2349,3.5,8.5
884,서호,2020-05-07,18.6,14.5,2311,22.1,1252,0,17.1,713,6.7,358.1
884,서호,2020-05-08,,14.4,109,21.5,1352,0,10.3,322,3.2,8.5
884,서호,2020-05-09,,,,,,4.5,,,,
884,서호,2020-05-10,15.3,13.3,207,17.9,1627,0,11.9,146,1.3,205.9
884,서호,2020-05-11,18.4,12.6,423,23.9,1426,0,5.3,2345,1.2,214.3
884,서호,2020-05-12,18.2,14.4,0,22.8,1102,0,14.7,1955,2.9,315.8
884,서호,2020-05-13,16.6,9.9,557,22.8,1501,0,7.2,134,1.5,56.4
884,서호,2020-05-14,18.4,12.2,330,23,1020,0,7.1,1543,1.7,56.4
884,서호,2020-05-15,19.2,18.1,729,20.6,1607,69.5,8.7,1051,1.7,200.2
884,서호,2020-05-16,18.8,16.7,2340,23.5,1147,6,5.5,1321,1.2,358.1
884,서호,2020-05-17,17,13.2,507,21.2,1408,0,5.2,1501,1.2,42.3
884,서호,2020-05-18,19.3,16.2,2349,22,1258,11,13.5,2006,1.8,304.6
884,서호,2020-05-19,15.2,10.9,2357,20,1230,0,17.5,1419,3.6,248.2
884,서호,2020-05-20,15,9.8,412,20.5,1533,0,5.5,1101,1.3,45.1
884,서호,2020-05-21,15.9,11.2,538,20.2,1043,0,8.7,2324,2.6,8.5
884,서호,2020-05-22,17.5,14.6,333,21.8,1254,0,10.5,1207,4.7,42.3
884,서호,2020-05-23,18.8,15,503,22.3,1119,0,7.1,1216,2.6,42.3
884,서호,2020-05-24,21.1,16.9,16,24.5,1344,0,7.2,1322,1.7,146.6
884,서호,2020-05-25,18.4,16.6,2257,20.9,3,0,3.5,1439,.7,62
884,서호,2020-05-26,16.8,14.1,2233,20.1,1518,1,5.6,1035,.9,194.6
884,서호,2020-05-27,17.5,13.5,2309,22.1,1332,0,5.6,1156,1.2,200.2
884,서호,2020-05-28,19.5,12.5,319,26.4,1407,0,9.5,1231,1.6,225.6
884,서호,2020-05-29,18.9,14.3,245,24.4,1240,0,4.5,810,1.1,349.7
884,서호,2020-05-30,18.8,17,507,22.6,1117,1,7.3,1231,2.3,42.3
884,서호,2020-05-31,18.6,16.4,158,20,2253,10.5,9.8,1017,3.2,19.7
884,서호,2020-06-01,19.2,15.3,2331,24.7,1451,0,4.7,1521,1.2,67.7
884,서호,2020-06-02,18.8,11.2,504,23.9,934,0,5.9,1127,1.3,163.6
884,서호,2020-06-03,20.6,18.2,2256,23.6,1516,1,5.9,1548,1.3,186.1
884,서호,2020-06-04,20.7,16.8,433,25,1130,0,3.4,1422,.9,155.1
884,서호,2020-06-05,20.5,17.1,229,23.2,1650,0,3.2,1546,.8,141
884,서호,2020-06-06,22.1,18,2346,27.4,1358,0,7.7,1108,1.7,28.2
884,서호,2020-06-07,21.1,17.3,2332,26,1525,0,6.7,1451,1.4,36.7
884,서호,2020-06-08,24.3,19.3,1,28.2,1423,0,9,2335,3.2,16.9
884,서호,2020-06-09,23.7,22.2,137,26.8,1101,0,10.7,1043,3.6,0
884,서호,2020-06-10,22.2,21.3,1153,24.2,802,49,7.3,27,1.9,19.7
884,서호,2020-06-11,23.1,20.9,2250,27.2,953,5,7.7,1051,1.7,188.9
884,서호,2020-06-12,22.2,19.9,610,24,954,7.5,6.9,2344,1,222.8
884,서호,2020-06-13,23.1,22.2,1043,24.6,1612,68.5,10.6,446,2,220
884,서호,2020-06-14,23.6,21.2,2346,26.1,1450,28,10.7,1240,2.3,200.2
884,서호,2020-06-15,20.9,18.8,2305,24.9,1347,0,5,1144,.8,62
884,서호,2020-06-16,23.1,17.8,418,28,1456,0,3.3,1423,.8,98.7
884,서호,2020-06-17,19.3,17,1804,23,823,12.5,7.6,2023,1.8,39.5
884,서호,2020-06-18,19.8,18.1,153,21.2,1834,39.5,9.2,644,2.6,352.5
884,서호,2020-06-19,19.7,17.1,2340,22.3,1713,5.5,4.8,1233,1.2,214.3
884,서호,2020-06-20,21.4,16.9,22,25.5,1059,0,9.9,1348,2.6,22.6
884,서호,2020-06-21,21.3,18.6,2340,25.6,1316,0,9.9,951,3.5,42.3
884,서호,2020-06-22,22.3,18.6,1,25.9,1030,0,8,1136,2.6,64.9
884,서호,2020-06-23,23.4,19.3,444,27,1253,0,7.2,818,2.5,8.5
884,서호,2020-06-24,22.7,22.2,928,23.5,617,123.5,7.7,1251,1.9,163.6
884,서호,2020-06-25,21.8,20,2356,24,1246,27,7.8,1832,1.3,234.1
884,서호,2020-06-26,22.1,18.5,526,25.4,1221,0,6.9,332,1.3,211.5
884,서호,2020-06-27,23.7,21.4,646,27.2,1329,2,5.3,1622,1.2,19.7
884,서호,2020-06-28,24.1,20.6,2359,28.1,1147,0,4.8,1221,.9,42.3
884,서호,2020-06-29,21.3,19.6,151,23.6,1532,61,13.7,2037,2.4,180.5
884,서호,2020-06-30,21.1,19.1,458,24.5,1123,0,14,1609,4.1,220
884,서호,2020-07-01,21.1,17.9,303,25.2,1543,0,8.3,447,1.4,259.4
884,서호,2020-07-02,21.6,16.9,504,25.2,1114,0,5.7,1602,1.4,33.8
884,서호,2020-07-03,20.9,19.8,1323,22.4,401,38.5,11.8,1129,4.5,0
884,서호,2020-07-04,20.8,19.9,222,22.2,909,1.5,7.3,301,2.2,16.9
884,서호,2020-07-05,22,20.6,38,24.5,1413,0,5,1619,.8,152.3
884,서호,2020-07-06,22.7,20.2,57,24.4,1438,48.5,6.7,1622,1.2,273.5
884,서호,2020-07-07,21.1,18.9,0,24.4,824,84.5,5.7,641,1.2,0
884,서호,2020-07-08,21.5,18.8,53,25.7,1426,0,3.6,1237,.7,143.8
884,서호,2020-07-09,24.3,21.3,40,28.5,1223,6,8.9,1205,2.2,45.1
884,서호,2020-07-10,24.4,21.3,2355,30.3,1557,97.5,10.6,519,2,228.4
884,서호,2020-07-11,22.2,20.1,504,26.1,1615,0,4.5,319,1.1,234.1
884,서호,2020-07-12,22.8,21.2,255,24.2,2049,27,7.6,1145,2.5,11.3
884,서호,2020-07-13,22.4,20.4,0,25.9,1306,21.5,11.2,2325,2.9,234.1
884,서호,2020-07-14,20.8,18.5,2251,23.7,1110,0,10.6,604,2.7,259.4
884,서호,2020-07-15,20.3,18.1,420,23.4,1458,0,4.2,1514,.9,79
884,서호,2020-07-16,21.3,16.7,416,25.9,1410,0,8.2,1117,1.8,2.8
884,서호,2020-07-17,20.9,16.7,412,25,1332,0,5,1323,1.3,143.8
884,서호,2020-07-18,22.3,19.7,27,23.7,0,1.5,8.7,1453,2.8,25.4
884,서호,2020-07-19,25.1,23.7,1,26.4,1447,3,7.5,1035,1.6,177.7
884,서호,2020-07-20,24.5,22.8,2319,27.8,1411,4,7.8,346,1.5,157.9
884,서호,2020-07-21,23.8,22.3,558,25.2,1747,4,5.2,343,1,248.2
884,서호,2020-07-22,24.7,23.8,2108,27.8,1131,.5,6.4,1142,1.6,234.1
884,서호,2020-07-23,24,21.6,2334,25.2,938,11.5,12.9,1944,2.1,220
884,서호,2020-07-24,20.5,19.4,2100,23,1110,4,14.6,1013,3.6,188.9
884,서호,2020-07-25,21.1,19,2131,24.3,1646,.5,7.2,904,1.9,200.2
884,서호,2020-07-26,22.7,17.2,558,27.2,1228,0,5.3,1257,1.1,138.2
884,서호,2020-07-27,23.5,21.7,24,24.8,2322,37,7.6,2006,2.3,183.3
884,서호,2020-07-28,25.1,24.2,41,26.1,1440,0,6.7,1524,1.7,160.7
884,서호,2020-07-29,25.7,24.3,256,28.1,1448,0,6.6,1242,1.5,135.4
884,서호,2020-07-30,26.2,23.9,2214,29.8,1044,0,5.7,1157,1.3,135.4
884,서호,2020-07-31,25.2,23.1,2345,28,1318,0,3.6,1620,1.1,135.4
884,서호,2020-08-01,25.9,22.5,512,28.9,1245,0,5.4,1337,1.5,166.4
884,서호,2020-08-02,26.4,25.5,430,28.8,1329,0,7.2,1255,1.8,180.5
884,서호,2020-08-03,26.3,25.6,2119,28.5,1252,0,5.5,1211,1.4,135.4
884,서호,2020-08-04,26.8,25.5,121,29.3,1211,0,6.1,1130,1.1,107.2
884,서호,2020-08-05,26,23.8,900,27.6,1341,27.5,9.1,1024,1.4,200.2
884,서호,2020-08-06,25.8,24.7,1023,26.2,1,24,9.4,929,2.1,234.1
884,서호,2020-08-07,26.1,25.6,423,26.8,1110,.5,7.1,716,2,205.9
884,서호,2020-08-08,25.9,25.5,639,26.5,1719,0,8.8,338,2.1,183.3
884,서호,2020-08-09,26.6,25.1,2154,28.8,1419,0,6.2,240,1.4,222.8
884,서호,2020-08-10,26.1,25.1,630,27.1,1515,17,8.2,1218,1.8,194.6
884,서호,2020-08-11,26.2,25.5,930,26.9,848,11.5,8.1,1440,2.2,166.4
884,서호,2020-08-12,26.7,26,454,28.7,1407,.5,8.2,1421,1.8,143.8
884,서호,2020-08-13,26.9,26,2356,28.9,1558,0,6.6,1309,1.7,208.7
884,서호,2020-08-14,26.9,25.7,143,28.9,1302,0,6.3,826,1.8,200.2
884,서호,2020-08-15,26.9,24,2351,30.9,1350,0,6.4,819,1.8,222.8
884,서호,2020-08-16,27,24,2,30.3,1354,0,5.3,944,1.4,157.9
884,서호,2020-08-17,26.3,23.7,2342,30.5,1317,0,5.3,1320,1.2,146.6
884,서호,2020-08-18,25.9,22.4,2238,29.8,1408,0,4.6,1259,1.1,157.9
884,서호,2020-08-19,25.8,21.1,411,30,1236,0,4.3,1211,1,56.4
884,서호,2020-08-20,26.1,21.7,444,30.4,1624,0,4.1,1618,1.2,135.4
884,서호,2020-08-21,26.3,22.2,316,29.7,1248,0,4.8,2150,1.4,355.3
884,서호,2020-08-22,26.4,24.9,251,29.9,1157,0,8.3,1112,2.4,39.5
884,서호,2020-08-23,26.1,23.5,403,29.4,1117,11,6.4,1058,1.6,47.9
884,서호,2020-08-24,27.6,24.4,104,30.8,1455,0,6.5,2354,2.3,19.7
884,서호,2020-08-25,27,24.1,1829,30.1,1243,28,15.2,1914,4.9,33.8
884,서호,2020-08-26,25.5,23.6,615,27.3,413,69.5,18.9,1055,5.7,39.5
884,서호,2020-08-27,25.6,24.8,419,26.4,1517,0,9,57,1.6,166.4
884,서호,2020-08-28,26.3,24.6,449,29.7,1234,5.5,6.5,1800,1.4,53.6
884,서호,2020-08-29,25.8,23.9,2319,29.4,1410,1,5.6,30,1,135.4
884,서호,2020-08-30,26.3,23.5,532,29.5,1350,0,4.6,949,1.1,56.4
884,서호,2020-08-31,27.3,22.5,118,30.5,1236,0,12,1232,3.9,31
884,서호,2020-09-01,26.8,24.9,404,28.9,1149,0,13.5,2332,5.1,8.5
884,서호,2020-09-02,25.1,22.8,2203,27.3,19,262.5,27.6,2148,8.6,228.4
884,서호,2020-09-03,23.2,20.3,1956,27.7,1435,3,18.1,29,3.4,273.5
884,서호,2020-09-04,22,16,539,25.8,1332,0,6.1,57,1.3,248.2
884,서호,2020-09-05,19.9,16.9,1639,23.5,509,10.5,13.8,2152,2.9,8.5
884,서호,2020-09-06,22.6,18.4,256,26.2,1210,13.5,12.4,1752,2.6,355.3
884,서호,2020-09-07,22.2,20.3,942,25.3,1511,36.5,23.7,418,4.2,279.2
884,서호,2020-09-08,24.1,21.1,7,27.4,1413,0,5.3,500,1.6,186.1
884,서호,2020-09-09,23.7,21.1,250,27.3,1210,0,6.1,100,1.6,236.9
884,서호,2020-09-10,22.8,20.3,2350,26.7,1317,0,6.5,102,1.3,225.6
884,서호,2020-09-11,21.3,18.5,1802,24.6,1206,8,8.2,1858,1.8,19.7
884,서호,2020-09-12,21.9,18.5,432,26.3,1308,0,5.3,47,1,355.3
884,서호,2020-09-13,21.6,19.9,509,24.5,1021,24.5,6.9,1755,2,341.2
884,서호,2020-09-14,21.5,19.3,2332,25,1122,1.5,5.9,126,1.8,0
884,서호,2020-09-15,21.6,18.3,640,24.7,1000,0,4.8,1132,1.5,112.8
884,서호,2020-09-16,21.5,19.2,337,25.6,1436,27.5,6.9,1433,1.4,200.2
884,서호,2020-09-17,20.2,19.3,1750,22,19,46.5,5.4,1228,.9,31
884,서호,2020-09-18,19.3,15.4,2239,21,1058,9.5,5.7,809,1.4,346.9
884,서호,2020-09-19,18.7,13.7,605,24.4,1231,0,4.3,330,1.1,301.7
884,서호,2020-09-20,19.6,14,426,26.3,1235,0,6.2,752,1.3,0
884,서호,2020-09-21,20.8,15.3,23,24.1,1308,0,8,2029,2.7,349.7
884,서호,2020-09-22,20,18.6,419,23.5,1311,0,13.3,1934,4.2,349.7
884,서호,2020-09-23,19.8,17.6,1659,21.5,1155,4.5,11.3,2257,4.3,16.9
884,서호,2020-09-24,20,18.8,2341,21.8,1343,0,12.1,809,4.1,2.8
884,서호,2020-09-25,20.6,16.9,632,24.9,1312,0,4.8,1546,1.2,141
884,서호,2020-09-26,20,17.2,331,23.1,1240,0,7.5,950,1.9,22.6
884,서호,2020-09-27,19.9,17,412,23.7,1308,1,11.3,1129,3.7,42.3
884,서호,2020-09-28,19.6,17.3,2358,23,1325,0,11.8,1905,4.2,2.8
884,서호,2020-09-29,19.1,13.7,642,24.3,1326,0,6,1526,1.5,191.8
884,서호,2020-09-30,19.2,14.4,511,24.3,1246,0,5.3,1237,1.1,138.2
884,서호,2020-10-01,19,15.6,415,22.8,1305,0,4.8,1326,1.3,112.8
884,서호,2020-10-02,19.7,15.4,554,23.3,1326,0,4.3,1414,1.1,124.1
884,서호,2020-10-03,20.4,17.7,122,23.5,1453,0,4.6,1513,1,146.6
884,서호,2020-10-04,19.9,18.1,559,22.3,1042,.5,4.2,1343,.8,248.2
884,서호,2020-10-05,17.7,13.5,631,21.5,1458,0,6.3,1530,1.6,146.6
884,서호,2020-10-06,17.1,13,606,21.8,1439,0,6,1337,1.5,174.8
884,서호,2020-10-07,19.3,16,629,22.1,1300,0,15.6,2350,4.5,349.7
884,서호,2020-10-08,19,16.9,2337,21.8,1300,0,20.4,1055,7.2,346.9
884,서호,2020-10-09,19.1,17,20,22.2,1326,0,18.2,517,5.3,349.7
884,서호,2020-10-10,19.7,17.5,145,23.2,1500,0,6,2347,1.4,5.6
884,서호,2020-10-11,18.5,15.1,2218,22.6,1137,0,6.9,837,2,14.1
884,서호,2020-10-12,18.5,14.5,212,22.6,1501,0,4.8,1322,1.2,112.8
884,서호,2020-10-13,17.5,13.8,2358,22,1351,0,6.2,1552,1.2,70.5
884,서호,2020-10-14,16.7,12.4,446,22.8,1227,0,10.9,1254,1.6,0
884,서호,2020-10-15,17,13.1,529,21.7,1339,0,8,946,1.4,355.3
884,서호,2020-10-16,15.8,12,2325,20.3,1019,9,6.6,745,1.2,349.7
884,서호,2020-10-17,16,10.8,606,20.8,1436,0,5.1,1358,1.3,143.8
884,서호,2020-10-18,16.5,11.4,457,20.6,1241,0,4.8,1203,1.3,135.4
884,서호,2020-10-19,16.1,11.5,523,22.2,1311,0,6.3,1413,1.3,138.2
884,서호,2020-10-20,18.1,12.1,4,22,1327,0,11.2,1303,3.9,19.7
884,서호,2020-10-21,18.2,16.7,2057,21.5,1219,27.5,8.2,241,1.7,8.5
884,서호,2020-10-22,17,13.7,2334,19.5,1217,10.5,6.5,1757,1,338.4
884,서호,2020-10-23,14.1,11.9,2326,17.8,1307,0,14.6,259,3.3,265.1
884,서호,2020-10-24,14.4,10.9,2355,18.9,1433,0,11.2,602,2.1,248.2
884,서호,2020-10-25,14.5,10.2,259,19.2,1325,0,4.6,1159,1.2,70.5
884,서호,2020-10-26,15.3,11.8,137,20.7,1311,0,5.8,1420,1.2,143.8
884,서호,2020-10-27,15.7,12.2,703,20.3,1353,0,4.5,1410,1.1,149.5
884,서호,2020-10-28,17,14,558,21.5,1229,0,4,1200,.9,200.2
884,서호,2020-10-29,15.5,11,2355,20.3,1209,0,5.3,1400,1.2,191.8
884,서호,2020-10-30,15.2,10.8,647,19.5,1247,0,9.2,2019,1.8,42.3
884,서호,2020-10-31,15.3,13.2,2333,19.4,1144,0,8.9,1300,3.1,47.9
884,서호,2020-11-01,16.9,12.2,701,20.7,1527,1.5,4.8,1401,1.2,143.8
884,서호,2020-11-02,14.4,10.6,2200,18.3,1612,4,5.8,1922,1.1,19.7
884,서호,2020-11-03,12.5,9.7,2153,16.5,1208,0,15.1,1518,2.3,0
884,서호,2020-11-04,11.1,6.7,537,16.4,1419,0,9.1,140,1.5,279.2
884,서호,2020-11-05,13.9,7.4,120,18.6,1537,0,6.3,1701,1.7,42.3
884,서호,2020-11-06,17.3,13.8,553,20.3,1247,.5,3.7,1337,1,296.1
884,서호,2020-11-07,18,13.2,2239,21.6,1546,0,4.3,2129,1.2,327.1
884,서호,2020-11-08,14.1,9.4,0,19.6,1253,0,15.7,1457,2.6,200.2
884,서호,2020-11-09,11.2,7.9,521,15.9,1354,0,8.2,1009,2,152.3
884,서호,2020-11-10,12.4,7,649,17.3,1307,0,6.6,1632,1.6,251
884,서호,2020-11-11,12.7,8.2,711,17.2,1258,0,6.4,2311,1.8,2.8
884,서호,2020-11-12,14.3,9.7,2359,19.4,1328,0,8.5,924,2.4,39.5
884,서호,2020-11-13,13.7,9,434,19.2,1449,0,4,1245,1.2,149.5
884,서호,2020-11-14,15.7,9.9,301,20.2,1230,0,9.7,1342,2.8,53.6
884,서호,2020-11-15,16.5,11.8,542,20.2,1221,0,5.9,904,2.3,8.5
884,서호,2020-11-16,17.2,15.8,1933,19.2,1217,2,4.9,2144,1.3,19.7
884,서호,2020-11-17,20.1,16.9,449,22.8,1222,0,5.5,1040,1.9,33.8
884,서호,2020-11-18,20.7,19.3,504,22,1040,0,5.7,1049,1.5,25.4
884,서호,2020-11-19,19.4,15.1,2214,21,804,7,14.3,1557,2.5,296.1
884,서호,2020-11-20,14.9,13,1848,17.5,1058,0,10.4,1032,1.8,203
884,서호,2020-11-21,14.1,9.6,753,17.4,1542,0,12.9,945,2.6,11.3
884,서호,2020-11-22,14.2,9.8,2356,16.7,1057,1,9,1904,1.5,301.7
884,서호,2020-11-23,10.5,8,438,13.2,1237,0,4.8,1223,.8,121.3
884,서호,2020-11-24,12,9,27,15.1,1241,0,5.3,1300,1,143.8
884,서호,2020-11-25,13.2,8.5,725,17.3,1413,0,8.1,1437,1.5,62
884,서호,2020-11-26,12.3,10.4,625,13.9,1435,2,5.2,5,1,358.1
884,서호,2020-11-27,11.3,7.4,2303,15.3,1414,.5,15.9,1953,1.9,301.7
884,서호,2020-11-28,8.2,6.4,1938,10.8,1054,0,15.9,1407,3,211.5
884,서호,2020-11-29,7.8,4.3,0,12.4,1233,0,11.7,1021,2.2,242.5
884,서호,2020-11-30,8,4.3,1,12.2,1218,0,9.1,1035,1.5,236.9
884,서호,2020-12-01,7.4,4.3,633,11.6,1131,0,5.5,2303,1.4,270.7
884,서호,2020-12-02,9.5,4.6,47,14.8,1416,0,5.8,1457,1,194.6
884,서호,2020-12-03,9.4,3.5,2350,14,1155,0,13.7,2043,2.4,273.5
884,서호,2020-12-04,7.5,3.6,7,10.6,1248,0,9.5,614,1.5,287.6
884,서호,2020-12-05,8.6,4.1,704,12,1351,0,6.8,1358,1.1,138.2
884,서호,2020-12-06,9,4.7,550,13.6,1155,0,6.8,1204,1.5,152.3
884,서호,2020-12-07,10.5,6.2,22,14.7,1410,0,8,1544,1.5,234.1
884,서호,2020-12-08,8.8,5.2,2214,12.8,1320,0,10.5,1449,1.6,251
884,서호,2020-12-09,8.4,5.7,2110,11.9,1158,0,4.3,1222,1.1,152.3
884,서호,2020-12-10,10.7,6.1,25,14.1,1215,0,4.2,937,1.2,355.3
884,서호,2020-12-11,10.8,8.8,2251,12.4,1035,0,3.2,1228,.9,8.5
884,서호,2020-12-12,10,5.6,2213,13,1205,0,7.7,715,1.3,315.8
